pass,msqer
4301, 0.00225031
4302, 0.00225027
4303, 0.00225022
4304, 0.00225018
4305, 0.00225013
4306, 0.00225009
4307, 0.00225006
4308, 0.00225003
4309, 0.00224999
4310, 0.00224995
4311, 0.00224991
4312, 0.00224987
4313, 0.00224983
4314, 0.00224979
4315, 0.00224975
4316, 0.00224972
4317, 0.00224967
4318, 0.00224964
4319, 0.00224961
4320, 0.00224957
4321, 0.00224952
4322, 0.00224948
4323, 0.00224944
4324, 0.0022494
4325, 0.00224936
4326, 0.00224932
4327, 0.00224928
4328, 0.00224925
4329, 0.00224921
4330, 0.00224918
4331, 0.00224914
4332, 0.0022491
4333, 0.00224906
4334, 0.00224902
4335, 0.00224898
4336, 0.00224894
4337, 0.0022489
4338, 0.00224886
4339, 0.00224883
4340, 0.0022488
4341, 0.00224876
4342, 0.00224872
4343, 0.00224868
4344, 0.00224864
4345, 0.0022486
4346, 0.00224856
4347, 0.00224852
4348, 0.00224848
4349, 0.00224844
4350, 0.00224841
4351, 0.00224837
4352, 0.00224834
4353, 0.0022483
4354, 0.00224827
4355, 0.00224823
4356, 0.00224819
4357, 0.00224816
4358, 0.00224812
4359, 0.00224807
4360, 0.00224803
4361, 0.002248
4362, 0.00224796
4363, 0.00224793
4364, 0.00224789
4365, 0.00224787
4366, 0.00224783
4367, 0.00224779
4368, 0.00224776
4369, 0.00224773
4370, 0.00224769
4371, 0.00224765
4372, 0.00224762
4373, 0.00224759
4374, 0.00224755
4375, 0.00224751
4376, 0.00224747
4377, 0.00224744
4378, 0.0022474
4379, 0.00224737
4380, 0.00224733
4381, 0.0022473
4382, 0.00224726
4383, 0.00224722
4384, 0.00224718
4385, 0.00224714
4386, 0.0022471
4387, 0.00224707
4388, 0.00224704
4389, 0.00224699
4390, 0.00224696
4391, 0.00224693
4392, 0.00224687
4393, 0.00224684
4394, 0.00224681
4395, 0.00224678
4396, 0.00224675
4397, 0.00224671
4398, 0.00224667
4399, 0.00224664
4400, 0.0022466
4401, 0.00224656
4402, 0.00224653
4403, 0.00224649
4404, 0.00224646
4405, 0.00224643
4406, 0.0022464
4407, 0.00224637
4408, 0.00224634
4409, 0.0022463
4410, 0.00224627
4411, 0.00224623
4412, 0.00224619
4413, 0.00224616
4414, 0.00224613
4415, 0.00224609
4416, 0.00224605
4417, 0.00224603
4418, 0.00224599
4419, 0.00224596
4420, 0.00224592
4421, 0.00224589
4422, 0.00224586
4423, 0.00224582
4424, 0.00224579
4425, 0.00224577
4426, 0.00224574
4427, 0.00224571
4428, 0.00224568
4429, 0.00224565
4430, 0.00224561
4431, 0.00224558
4432, 0.00224554
4433, 0.00224551
4434, 0.00224548
4435, 0.00224545
4436, 0.00224541
4437, 0.00224537
4438, 0.00224535
4439, 0.00224532
4440, 0.00224528
4441, 0.00224525
4442, 0.00224521
4443, 0.00224518
4444, 0.00224514
4445, 0.00224511
4446, 0.00224508
4447, 0.00224504
4448, 0.00224501
4449, 0.00224499
4450, 0.00224495
4451, 0.00224493
4452, 0.00224489
4453, 0.00224486
4454, 0.00224483
4455, 0.0022448
4456, 0.00224477
4457, 0.00224474
4458, 0.0022447
4459, 0.00224467
4460, 0.00224464
4461, 0.0022446
4462, 0.00224457
4463, 0.00224454
4464, 0.00224451
4465, 0.00224449
4466, 0.00224445
4467, 0.00224443
4468, 0.0022444
4469, 0.00224437
4470, 0.00224434
4471, 0.0022443
4472, 0.00224427
4473, 0.00224424
4474, 0.0022442
4475, 0.00224417
4476, 0.00224413
4477, 0.0022441
4478, 0.00224407
4479, 0.00224404
4480, 0.00224401
4481, 0.00224397
4482, 0.00224394
4483, 0.0022439
4484, 0.00224388
4485, 0.00224384
4486, 0.00224382
4487, 0.00224379
4488, 0.00224376
4489, 0.00224373
4490, 0.0022437
4491, 0.00224367
4492, 0.00224365
4493, 0.00224361
4494, 0.00224357
4495, 0.00224354
4496, 0.00224352
4497, 0.00224348
4498, 0.00224345
4499, 0.00224342
4500, 0.00224339
4501, 0.00224336
4502, 0.00224333
4503, 0.0022433
4504, 0.00224328
4505, 0.00224326
4506, 0.00224322
4507, 0.0022432
4508, 0.00224318
4509, 0.00224313
4510, 0.00224309
4511, 0.00224306
4512, 0.00224303
4513, 0.002243
4514, 0.00224297
4515, 0.00224294
4516, 0.00224292
4517, 0.00224289
4518, 0.00224286
4519, 0.00224284
4520, 0.00224281
4521, 0.00224277
4522, 0.00224274
4523, 0.0022427
4524, 0.00224268
4525, 0.00224265
4526, 0.00224262
4527, 0.00224259
4528, 0.00224256
4529, 0.00224253
4530, 0.00224249
4531, 0.00224246
4532, 0.00224244
4533, 0.00224241
4534, 0.00224239
4535, 0.00224236
4536, 0.00224233
4537, 0.00224231
4538, 0.00224228
4539, 0.00224225
4540, 0.00224223
4541, 0.0022422
4542, 0.00224217
4543, 0.00224215
4544, 0.00224211
4545, 0.00224208
4546, 0.00224206
4547, 0.00224202
4548, 0.00224199
4549, 0.00224196
4550, 0.00224194
4551, 0.00224191
4552, 0.00224188
4553, 0.00224185
4554, 0.00224182
4555, 0.00224179
4556, 0.00224176
4557, 0.00224173
4558, 0.0022417
4559, 0.00224167
4560, 0.00224164
4561, 0.00224162
4562, 0.00224159
4563, 0.00224157
4564, 0.00224154
4565, 0.00224151
4566, 0.00224149
4567, 0.00224147
4568, 0.00224144
4569, 0.00224141
4570, 0.00224139
4571, 0.00224136
4572, 0.00224134
4573, 0.00224131
4574, 0.00224128
4575, 0.00224125
4576, 0.00224122
4577, 0.00224118
4578, 0.00224116
4579, 0.00224114
4580, 0.00224111
4581, 0.00224109
4582, 0.00224107
4583, 0.00224104
4584, 0.00224102
4585, 0.00224099
4586, 0.00224097
4587, 0.00224094
4588, 0.00224092
4589, 0.00224089
4590, 0.00224086
4591, 0.00224083
4592, 0.0022408
4593, 0.00224078
4594, 0.00224076
4595, 0.00224073
4596, 0.0022407
4597, 0.00224068
4598, 0.00224065
4599, 0.00224062
4600, 0.0022406
4601, 0.00224057
4602, 0.00224056
4603, 0.00224054
4604, 0.00224051
4605, 0.00224049
4606, 0.00224045
4607, 0.00224042
4608, 0.00224039
4609, 0.00224037
4610, 0.00224033
4611, 0.0022403
4612, 0.00224028
4613, 0.00224025
4614, 0.00224023
4615, 0.0022402
4616, 0.00224018
4617, 0.00224016
4618, 0.00224013
4619, 0.0022401
4620, 0.00224009
4621, 0.00224007
4622, 0.00224004
4623, 0.00224001
4624, 0.00223999
4625, 0.00223997
4626, 0.00223994
4627, 0.00223992
4628, 0.00223989
4629, 0.00223987
4630, 0.00223986
4631, 0.00223983
4632, 0.00223981
4633, 0.00223979
4634, 0.00223977
4635, 0.00223974
4636, 0.00223973
4637, 0.00223971
4638, 0.00223969
4639, 0.00223966
4640, 0.00223964
4641, 0.00223961
4642, 0.00223958
4643, 0.00223955
4644, 0.00223952
4645, 0.0022395
4646, 0.00223948
4647, 0.00223945
4648, 0.00223942
4649, 0.00223939
4650, 0.00223936
4651, 0.00223933
4652, 0.00223931
4653, 0.00223929
4654, 0.00223927
4655, 0.00223924
4656, 0.00223921
4657, 0.00223919
4658, 0.00223916
4659, 0.00223913
4660, 0.00223911
4661, 0.00223908
4662, 0.00223906
4663, 0.00223904
4664, 0.002239
4665, 0.00223898
4666, 0.00223895
4667, 0.00223893
4668, 0.0022389
4669, 0.00223888
4670, 0.00223885
4671, 0.00223883
4672, 0.00223881
4673, 0.00223879
4674, 0.00223877
4675, 0.00223874
4676, 0.00223872
4677, 0.0022387
4678, 0.00223867
4679, 0.00223866
4680, 0.00223864
4681, 0.00223862
4682, 0.0022386
4683, 0.00223857
4684, 0.00223855
4685, 0.00223854
4686, 0.00223852
4687, 0.0022385
4688, 0.00223848
4689, 0.00223845
4690, 0.00223843
4691, 0.00223841
4692, 0.00223839
4693, 0.00223837
4694, 0.00223834
4695, 0.00223831
4696, 0.00223829
4697, 0.00223825
4698, 0.00223824
4699, 0.00223822
4700, 0.00223819
4701, 0.00223817
4702, 0.00223815
4703, 0.00223813
4704, 0.0022381
4705, 0.00223808
4706, 0.00223806
4707, 0.00223804
4708, 0.00223803
4709, 0.002238
4710, 0.00223798
4711, 0.00223796
4712, 0.00223793
4713, 0.00223791
4714, 0.00223788
4715, 0.00223786
4716, 0.00223784
4717, 0.00223782
4718, 0.00223779
4719, 0.00223777
4720, 0.00223774
4721, 0.00223771
4722, 0.00223769
4723, 0.00223767
4724, 0.00223766
4725, 0.00223763
4726, 0.00223761
4727, 0.0022376
4728, 0.00223758
4729, 0.00223755
4730, 0.00223754
4731, 0.00223752
4732, 0.0022375
4733, 0.00223748
4734, 0.00223745
4735, 0.00223743
4736, 0.00223741
4737, 0.00223739
4738, 0.00223736
4739, 0.00223735
4740, 0.00223733
4741, 0.0022373
4742, 0.00223728
4743, 0.00223726
4744, 0.00223726
4745, 0.00223724
4746, 0.00223723
4747, 0.0022372
4748, 0.00223718
4749, 0.00223717
4750, 0.00223715
4751, 0.00223714
4752, 0.00223712
4753, 0.0022371
4754, 0.00223708
4755, 0.00223705
4756, 0.00223703
4757, 0.00223701
4758, 0.00223698
4759, 0.00223696
4760, 0.00223695
4761, 0.00223693
4762, 0.0022369
4763, 0.00223688
4764, 0.00223685
4765, 0.00223683
4766, 0.00223681
4767, 0.00223679
4768, 0.00223677
4769, 0.00223676
4770, 0.00223675
4771, 0.00223673
4772, 0.00223672
4773, 0.0022367
4774, 0.00223668
4775, 0.00223666
4776, 0.00223665
4777, 0.00223663
4778, 0.00223661
4779, 0.00223659
4780, 0.00223657
4781, 0.00223655
4782, 0.00223653
4783, 0.0022365
4784, 0.00223649
4785, 0.00223647
4786, 0.00223645
4787, 0.00223644
4788, 0.00223642
4789, 0.00223641
4790, 0.00223639
4791, 0.00223637
4792, 0.00223634
4793, 0.00223632
4794, 0.0022363
4795, 0.00223628
4796, 0.00223627
4797, 0.00223626
4798, 0.00223624
4799, 0.00223622
4800, 0.00223621
4801, 0.00223619
4802, 0.00223617
4803, 0.00223615
4804, 0.00223613
4805, 0.00223611
4806, 0.0022361
4807, 0.00223608
4808, 0.00223605
4809, 0.00223603
4810, 0.00223601
4811, 0.002236
4812, 0.00223598
4813, 0.00223597
4814, 0.00223595
4815, 0.00223594
4816, 0.00223592
4817, 0.0022359
4818, 0.00223588
4819, 0.00223587
4820, 0.00223586
4821, 0.00223584
4822, 0.00223583
4823, 0.00223582
4824, 0.00223581
4825, 0.00223579
4826, 0.00223578
4827, 0.00223576
4828, 0.00223574
4829, 0.00223573
4830, 0.00223572
4831, 0.0022357
4832, 0.00223568
4833, 0.00223566
4834, 0.00223564
4835, 0.00223562
4836, 0.0022356
4837, 0.00223558
4838, 0.00223557
4839, 0.00223555
4840, 0.00223554
4841, 0.00223552
4842, 0.00223551
4843, 0.00223548
4844, 0.00223547
4845, 0.00223545
4846, 0.00223544
4847, 0.00223542
4848, 0.00223541
4849, 0.00223539
4850, 0.00223537
4851, 0.00223536
4852, 0.00223535
4853, 0.00223533
4854, 0.00223532
4855, 0.00223531
4856, 0.00223529
4857, 0.00223527
4858, 0.00223526
4859, 0.00223525
4860, 0.00223523
4861, 0.00223521
4862, 0.0022352
4863, 0.00223518
4864, 0.00223517
4865, 0.00223516
4866, 0.00223514
4867, 0.00223512
4868, 0.00223511
4869, 0.00223509
4870, 0.00223507
4871, 0.00223506
4872, 0.00223504
4873, 0.00223502
4874, 0.002235
4875, 0.00223498
4876, 0.00223497
4877, 0.00223495
4878, 0.00223495
4879, 0.00223492
4880, 0.00223491
4881, 0.00223489
4882, 0.00223488
4883, 0.00223486
4884, 0.00223485
4885, 0.00223484
4886, 0.00223483
4887, 0.00223482
4888, 0.0022348
4889, 0.00223479
4890, 0.00223477
4891, 0.00223475
4892, 0.00223474
4893, 0.00223472
4894, 0.00223471
4895, 0.00223469
4896, 0.00223466
4897, 0.00223464
4898, 0.00223463
4899, 0.00223462
4900, 0.0022346
4901, 0.00223459
4902, 0.00223457
4903, 0.00223456
4904, 0.00223455
4905, 0.00223453
4906, 0.00223452
4907, 0.0022345
4908, 0.00223449
4909, 0.00223448
4910, 0.00223447
4911, 0.00223447
4912, 0.00223445
4913, 0.00223444
4914, 0.00223443
4915, 0.00223441
4916, 0.0022344
4917, 0.00223438
4918, 0.00223437
4919, 0.00223435
4920, 0.00223433
4921, 0.00223432
4922, 0.00223431
4923, 0.0022343
4924, 0.00223429
4925, 0.00223427
4926, 0.00223426
4927, 0.00223426
4928, 0.00223425
4929, 0.00223424
4930, 0.00223422
4931, 0.00223421
4932, 0.00223419
4933, 0.00223417
4934, 0.00223416
4935, 0.00223415
4936, 0.00223413
4937, 0.00223413
4938, 0.00223412
4939, 0.00223411
4940, 0.0022341
4941, 0.00223409
4942, 0.00223409
4943, 0.00223407
4944, 0.00223406
4945, 0.00223404
4946, 0.00223403
4947, 0.00223401
4948, 0.002234
4949, 0.002234
4950, 0.00223398
4951, 0.00223396
4952, 0.00223395
4953, 0.00223393
4954, 0.00223392
4955, 0.0022339
4956, 0.00223389
4957, 0.00223388
4958, 0.00223386
4959, 0.00223385
4960, 0.00223384
4961, 0.00223382
4962, 0.00223381
4963, 0.0022338
4964, 0.00223379
4965, 0.00223378
4966, 0.00223377
4967, 0.00223375
4968, 0.00223374
4969, 0.00223373
4970, 0.00223371
4971, 0.0022337
4972, 0.0022337
4973, 0.00223369
4974, 0.00223369
4975, 0.00223368
4976, 0.00223366
4977, 0.00223365
4978, 0.00223364
4979, 0.00223363
4980, 0.00223362
4981, 0.00223361
4982, 0.00223361
4983, 0.0022336
4984, 0.00223358
4985, 0.00223357
4986, 0.00223356
4987, 0.00223355
4988, 0.00223354
4989, 0.00223353
4990, 0.00223351
4991, 0.0022335
4992, 0.00223347
4993, 0.00223347
4994, 0.00223346
4995, 0.00223345
4996, 0.00223344
4997, 0.00223343
4998, 0.00223342
4999, 0.00223342
5000, 0.00223341
